addicupo_state,remaining_addicupo,id
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,1a030880-1a4b-4d73-a87e-86254fbd3e33_103
AVAILABLE,200000,1a09f28d-09e0-4dee-afe2-5ce3bad76e8a_103
AVAILABLE,742259.8364,1a1231f8-8cf4-428d-8479-bdf5cf208f9f_103
AVAILABLE,1650000,1a2b5575-ae29-4082-a3f0-e83cd195538a_103
AVAILABLE,800000,1a33983b-ce18-490e-bd74-73ff8990e5cf_103
AVAILABLE,494596.2738,1a382edc-5981-441f-adb6-bc403ddfa39f_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,1a4551fc-3b5a-479a-8796-f60e7cb14b89_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,1a59434e-69f2-4aa8-a1b1-9c9b2acabb3a_103
BLOCKED_BY_ECM_POLICY_CAN_TRANSACT,0,1a6ef65f-641d-48ee-92c1-a57b2d80d00f_103
BLOCKED_BY_ECM_POLICY_CAN_TRANSACT,0,1a6fb331-5480-4d8f-a153-8d5fd234501b_103
BLOCKED_BY_ALL_LOANS_CANCELLED,0,1a8d7c9e-8554-4fd5-ac83-fa52050d172e_103
AVAILABLE,0,1a905901-922c-4535-a5b7-05d4b7f031e5_103
AVAILABLE,1606172.622,1aa70fd5-efb8-4e41-8713-04e5452f6124_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,1ae24914-9d03-417b-9dff-52d0c46d8e75_103
AVAILABLE,1494000,1ae4b6d7-0d27-42cd-a0fe-034b26dc2853_103
AVAILABLE,0,1ae683a4-9140-4b00-b9e4-40bea195970c_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,1ae9daeb-26ab-4950-8b9e-31fc7d9a721c_103
AVAILABLE,1799999.541,1b115a7f-1c9e-493e-b81b-4e146345ed47_103
AVAILABLE,1445675.452,1b18317c-e118-41de-ab5d-c94ee765cd0b_103
AVAILABLE,1799937.157,1b1c0266-0fa3-46a7-b34d-e56e2d9c24b5_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,1b3d7414-099f-4c44-940c-dd684f79b097_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,1b400d4b-44ad-4d63-b3f2-17d418b236ab_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,1b41ec04-754f-4d50-a353-fe605ed245cf_103
AVAILABLE,1800000,1b41fc5c-98ee-4019-a40f-192e05bd3680_103
AVAILABLE,1335386.5,1b5f4caa-9523-4b9b-a45f-fa8f0678fcc6_103
AVAILABLE,800000,1b88f4ca-43f2-4300-b958-9e27fca6aeed_103
BLOCKED_BY_ALL_LOANS_CANCELLED,0,1b8cf736-8f89-439e-b32d-175604f9183c_103
AVAILABLE,2562747.551,1bd47a76-07e7-4288-a70b-6ccce4f38503_103
AVAILABLE,1499795.912,1bd6a2e5-2531-4249-a783-a90522d5b561_103
BLOCKED_BY_ECM_POLICY_CAN_TRANSACT,0,1bd754cf-80eb-4a64-9527-fcfed11885c3_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,1c054a63-901a-4a59-bab5-40e6104c7833_103
AVAILABLE,1800000,1c244682-a6be-40e4-9390-9baa2186ddb6_103
AVAILABLE,570099.5686,1c59a0c3-d27f-43b6-a38c-c8284eb87b97_103
AVAILABLE,456161.4919,1c6f580b-92c1-4bea-b6e7-c51e91d747b3_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,1c751770-ba97-4c2e-a881-364a9b1eeb00_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,1c8bfc61-9a79-409c-858d-e0b25588b167_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,1c94778e-867a-420a-adcc-323a94c37dce_103
AVAILABLE,2368235,1cb51ef4-facf-4155-ae6f-b038d5a49e3b_103
BLOCKED_BY_ALL_LOANS_CANCELLED,0,1cc2a2c4-5f00-4b83-84bb-3dc496783f97_103
BLOCKED_BY_ECM_POLICY_CAN_TRANSACT,0,1d3333d9-c114-46c2-a8cf-d76a89f6eed0_103
AVAILABLE,0,1d575865-7630-4217-b7b0-19cdf76c7102_103
AVAILABLE,0,1d70f74e-709e-4975-86b6-c948d2e18dd0_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,1d7230d4-3a59-4769-8239-fb9bb8481f15_103
AVAILABLE,1176431.566,1d8ca11b-676f-4e4a-a678-8f90ca09e4c0_103
AVAILABLE,980776.7987,1da93298-5b32-48a5-a47f-8c9c102c0bc8_103
AVAILABLE,1427291.35,1dd27ecd-a3be-4b60-b0da-60eba2c59384_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,1de7163d-5662-4f5a-a78d-2624e07606f9_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,1e017a8a-522f-4cd1-9740-d105d85f46a8_103
BLOCKED_BY_ECM_POLICY_CAN_TRANSACT,0,1e15212e-b5ab-49c2-83bd-51e932b8073e_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,1e2d88ea-05b0-4cbb-88c6-831c7b934ea2_103
AVAILABLE,2047070.112,1e3383e0-ac56-4c4f-8f19-06668e44a797_103
BLOCKED_BY_ALL_LOANS_CANCELLED,0,1e5a1af5-ec74-43b5-8d0f-927d4340adab_103
BLOCKED_BY_ECM_POLICY_CAN_TRANSACT,0,1e925c26-7d39-4a77-a722-b2c29a026ac0_103
AVAILABLE,1400000,1e9d7d75-722b-420c-ac2e-4b75b04289cf_103
AVAILABLE,1472906.342,1e9e7bd7-dcc6-4f0a-8f05-28d16221674e_103
BLOCKED_BY_ECM_POLICY_CAN_TRANSACT,0,1eadfb68-496a-4583-9e61-550920f2581d_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,1ed789ed-b5c7-4cf7-90ca-dae812b6c307_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,1ee3f47c-1908-4f7a-bb4e-3612fcccf6e7_103
AVAILABLE,2160974.351,1f22877c-2e29-44fa-b00c-1d26072874c6_103
AVAILABLE,1799999.34,1f43b14d-1af9-4dc3-a779-49d1269fdccb_103
AVAILABLE,0,1f483c57-7903-4640-9f17-0f9ee033ba58_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,1f6b3e70-4844-45d4-befe-a1b4f8076674_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,1f6b6c32-314a-4d96-aa57-9d019084bf89_103
AVAILABLE,0,1f73bf25-e742-4b79-8c25-793adfa69fac_103
AVAILABLE,2674000,1f7a8211-ead3-4d1e-b28a-d9af91f6f3ff_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,1f7b3226-a9de-410f-ac2b-aee08e3cdc0e_103
AVAILABLE,1800000,1f8d7a29-67bd-466f-9b56-c1dd72371963_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,1fc367a1-1182-4063-ac67-990469563757_103
AVAILABLE,600000,1fcaf825-ccfd-4f17-b395-aca2c98438ae_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,1ff9ad44-2819-43c0-977b-1eca850547cd_103
BLOCKED_BY_ALL_LOANS_CANCELLED,0,204510f4-09e3-4daa-bea6-7c09764a5ea9_103
AVAILABLE,1095999.539,207ad417-447f-4bbd-a58e-fa868650d91a_103
AVAILABLE,1155024.015,209834cc-c0e7-4eef-8b05-eb7230f35ddf_103
BLOCKED_BY_CONDONATION,0,20c87640-e308-405a-aeec-bbab7a70a8d6_103
AVAILABLE,900662.7378,20c8eaf2-1adb-4235-983d-b6620f125048_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,20dac98c-5308-495a-9163-b42904ea32ff_103
AVAILABLE,1494000,20feae86-f67f-4528-950e-c007d2c70aba_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,210ce44b-b7fa-4c6c-a7d6-b09346e5d20b_103
AVAILABLE,610100,2133b4c4-41f1-4334-8b67-79ee563e65da_103
AVAILABLE,799971.4521,2150d2cf-c741-4ee6-8be1-05ff5faab429_103
BLOCKED_BY_ECM_POLICY_CAN_TRANSACT,0,21551465-96e9-4716-b2da-afa2958bd762_103
AVAILABLE,1450100,215789d4-c36c-4888-8362-2fdfc2ecfded_103
AVAILABLE,1497949.191,215d29fa-aa43-40c5-b2b2-751e0e547d35_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,217a8174-82fc-476f-93c2-ae5b807e76e1_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,217f4a69-1304-4418-99c9-58ccf1a478f9_103
AVAILABLE,2000000,218b79db-4d25-4c42-9c2f-4ac3546dc55d_103
AVAILABLE,1800000,21a52bdb-5d2b-4ef4-bc92-23f8335b8263_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,21c6aaf5-38ac-4622-9dd5-957150d21445_103
BLOCKED_BY_ALL_LOANS_CANCELLED,0,21c994b8-fe7a-40fc-8aa5-4812bcfdf953_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,21f2c06f-50a8-4347-911d-6fb533e0a624_103
AVAILABLE,2200000,2204f3c8-a9f5-48ae-9a76-688a4c56b2bd_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,22345807-317c-43ff-801b-3672ea8504b9_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,223e7901-d4e6-4515-a0b2-ee98ee2b7ece_103
AVAILABLE,846911.341,224425ec-f701-4fb9-8850-240768b8a342_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,226c58c9-f67e-4d1b-ab58-2e530c823dee_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,226f9491-bfd2-4571-93f5-36440c7b1b44_103
AVAILABLE,2047000,22767ec8-cdbf-4cc9-ae24-b67610776bd9_103
AVAILABLE,1441274.893,2298fc49-5c81-478e-bdfc-c4e7d97bed17_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,22d40acf-3434-4844-b674-2882d2a26b28_103
AVAILABLE,1426466.668,22e8600d-f53d-4afa-bb3f-232aa9f49629_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,230f01c6-56b7-4a57-8b76-95707b03b490_103
AVAILABLE,1799999.971,233ff550-0ef1-444a-88a1-43d557b785bf_103
AVAILABLE,1799910.834,235c5b98-99c3-4d8e-846e-48178ce71979_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,2378a910-e224-41d9-ad51-b2b279c97f05_103
AVAILABLE,1350000,23a897c3-5f94-49a1-b6c9-fa871344c331_103
AVAILABLE,1241827.177,23a98bf9-d3ea-44c2-946a-d0bdf01b4f40_103
AVAILABLE,1493784.984,23a9e18b-5311-4d45-b95d-20cd4b3d4e17_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,23cc3979-bfa2-4b06-8378-fafc44f9ca60_103
AVAILABLE,1351942.742,23dd65c8-7a87-47d6-96ce-2e412723d4b3_103
BLOCKED_BY_FRAUD,0,24020fa3-ce00-4a4d-b616-f38c9d094f16_103
AVAILABLE,1798990.902,24745c6e-a5e5-4e82-8c43-80b3e121ff05_103
AVAILABLE,1999999.33,2475fe7b-2b52-4399-a3d4-a64e37078c71_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,24805730-5e4c-463c-aeee-aa4b4e585027_103
AVAILABLE,1800000,248a2c7a-4b26-491e-a042-fac3ffc622f3_103
AVAILABLE,2199990.387,248d2985-763d-4d12-840c-85a24d699b7b_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,24cc71e3-d813-4fd2-b5c2-67ff4d434ade_103
AVAILABLE,1403465.67,24d25a1d-5a66-46dd-ae1a-dbf6bb6fa04f_103
AVAILABLE,2060406.062,24f769a7-736a-4add-829f-c81a5e1b6613_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,24faf29d-fd95-4119-bed2-3725243130f2_103
AVAILABLE,1800000,251c3638-c1b9-480e-b532-34465013f199_103
BLOCKED_BY_ECM_POLICY_CAN_TRANSACT,0,253e0a1f-c7ee-4b6b-b0c0-2167f9afdf97_103
AVAILABLE,709156.3463,256a637d-6f5b-4a12-b6ca-d6865d04de59_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,25711a1b-da30-4932-9962-9ee0c02bb041_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,25726f0f-1919-46d0-8efa-2ef45d31e4a2_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,257fe9a2-e1d7-476c-b524-a251bb52bedc_103
AVAILABLE,2039604.162,25b0ea9a-079b-47f4-b440-f17138de855c_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,25bcdf16-2489-48be-be41-5324c567db71_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,25ecb556-54ec-4f52-be0f-1a6d47105dbf_103
AVAILABLE,159837.4335,26013986-2a11-4b83-9de8-c661382898f1_103
AVAILABLE,1999920.947,26029439-8657-43cf-9e6d-ade262f882c6_103
AVAILABLE,595166.5872,26491485-b6a3-40a0-8238-7b06aad3dee8_103
BLOCKED_BY_ECM_POLICY_CAN_TRANSACT,0,2658104b-2022-46c2-a18c-d7e285e4e5db_103
BLOCKED_BY_ECM_POLICY_CAN_TRANSACT,0,2665cb3a-fd40-43e0-94ec-11a8dc639452_103
AVAILABLE,1241802.487,26789011-8f17-4ec3-9130-3e1141cade84_103
BLOCKED_BY_ECM_POLICY_CAN_TRANSACT,0,26a2f4ce-ec77-44ed-a2a9-d14439542734_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,26a31e77-ea16-4b75-9992-42b6c2d88d64_103
BLOCKED_BY_ALL_LOANS_CANCELLED,0,26acfe40-edea-46e7-9c5e-d9dd871784df_103
AVAILABLE,937508.2438,26c143fc-ae16-404f-bf8a-9376e5f578a9_103
BLOCKED_BY_ECM_POLICY_MAX_ACTIVE_LOANS,0,26c1a83c-cf51-46fe-bd91-5bab3a1a87c2_103
AVAILABLE,900000,26c2d88d-5bc9-4668-9fef-20bad0b387d1_103
BLOCKED_BY_ECM_POLICY_CAN_TRANSACT,0,26e7c7b5-e78c-49fd-8cdc-12321715dd48_103
AVAILABLE,1799999,26fa1128-99db-492d-8b08-c4706439f31a_103
AVAILABLE,1269512.549,27069dca-fabf-4b69-88fa-12f33f6014b6_103
AVAILABLE,464935.1416,270ff3b8-5124-4aa3-b885-0cd31355df4e_103
AVAILABLE,517865.67,2717bb35-0a1c-4294-9cf6-a660a925b2ac_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,27183252-df0e-40a1-9555-0f2895d3086d_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,271a80c1-12f6-4cef-8935-4b55857ea246_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,272a055f-1b00-4bea-ad0e-e1aba4edc102_103
AVAILABLE,1494000,272d6cc3-8a43-456c-a552-dd3dea4535c4_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,2735b337-9aa6-408a-acb5-bb39a8d23625_103
AVAILABLE,0,273a1545-78d5-41b6-b255-a8772ce2a6f0_103
AVAILABLE,1349969.939,2791c94b-b189-41f0-b24b-b6f2d23e1c6f_103
AVAILABLE,0,27b26592-4629-43e8-8aa7-90b5b51f8f48_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,27d6da2f-aff4-4a52-a794-edc0ba808e68_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,27dd95f2-b3a5-44b9-8f43-fabdcab9dcf3_103
AVAILABLE,1138059.685,27e89e6c-e59b-4313-a1c6-de7fcd7cf10c_103
AVAILABLE,887036.4049,282060fd-38c9-4a3a-b62d-aa07fde441bd_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,284c5fb7-8f20-4fb6-88a4-c0e8d7262d4f_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,28b5e44b-fbcc-44a7-a328-38fe60368435_103
AVAILABLE,1966335.114,28d07c1b-ca2c-4196-bf66-2800d5b1c4d0_103
BLOCKED_BY_ECM_POLICY_CAN_TRANSACT,0,28e048fd-95c4-4661-a6c9-9d6f54efc17d_103
AVAILABLE,0,28fca474-bf24-43c6-b707-4e04acb79264_103
AVAILABLE,1604600,29096f69-f4d0-4865-89de-3382d079e827_103
AVAILABLE,2355940.34,291f99e8-d319-45b4-85aa-107a8ea07c71_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,292e0c2f-0615-4cf1-a0d2-d2605e076cee_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,293948fc-758e-4214-90cd-83876040aa1b_103
AVAILABLE,2456890,293a298e-a606-4572-9175-203e305a297b_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,29429582-58b0-4918-8553-cec75ac17a17_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,2943e931-3dae-4c8d-85b8-657bdd9f3322_103
AVAILABLE,826503.9772,297676c1-c886-4580-afbd-f1fea132eec7_103
BLOCKED_BY_ECM_POLICY_MAX_ACTIVE_LOANS,0,2979114b-d623-4206-915b-4e600a3d349a_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,2994f8d7-8cb4-420e-8ba2-bb7c18e0d525_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,29a01ec2-9dc5-477e-a98c-fbb628acd449_103
AVAILABLE,613569.9261,29a03abb-accc-4bf3-99e3-a4ac668f349e_103
AVAILABLE,1799999.995,29add2cf-ba0b-43fe-bb70-dbe8a0df9f3f_103
AVAILABLE,1284187.349,29b492c4-4ad9-42a8-a454-c6ec0e19ee6e_103
AVAILABLE,56699.88444,29d02f5b-6587-4332-a5fa-818f0aec77ac_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,29df8f5d-38bc-4b80-a889-551828de2e40_103
AVAILABLE,1281511.908,29ef873e-f2cb-453b-8d8e-abee89301eb6_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,29f22cc1-2b8a-48b5-b894-3690efad75bf_103
AVAILABLE,1212274.691,29f3e67c-4cde-410c-b09c-9c24e2aab12b_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,2a17870c-9528-4909-ae6f-5a1deb77e1c8_103
AVAILABLE,959033.059,2a4aec59-c88f-4867-b197-e88cdbd3613f_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,2a7b7319-93d9-46cd-b3b2-58680de9770b_103
AVAILABLE,1798969.81,2a970892-7916-41a4-ab53-1999142d25b5_103
BLOCKED_BY_ECM_POLICY_CAN_TRANSACT,0,2aa17d05-e15a-4045-9e5e-3e099634d93d_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,2aa7b7ef-ded8-4427-996b-39adb0f677f0_103
BLOCKED_BY_ALL_LOANS_CANCELLED,0,2aa8902a-fded-4feb-b6ba-21933f14131a_103
AVAILABLE,446567.8987,2abea366-4794-47be-8143-cbae39ea8d59_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,2ac7d616-df62-4531-94d5-369505e1c85d_103
BLOCKED_BY_CONDONATION,0,2aef1a3c-ec93-4c02-bfb4-998119e8524d_103
AVAILABLE,1493922.457,2b0b449f-a138-4b6e-92cd-219298b139aa_103
AVAILABLE,0,2b1a476b-e4e3-4add-9f5e-535e27ee7b61_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,2b2f9f63-afe1-437b-ace4-c1cb17610268_103
AVAILABLE,352049.9986,2b337e44-54bb-4971-bc22-e140160407a3_103
AVAILABLE,470734.4161,2b4cf8df-839b-4fdb-97dc-7209ed8a5e1d_103
AVAILABLE,538822.3827,2bb4ee76-25e7-40a0-acde-9f78b16055db_103
AVAILABLE,1500000,2bc4d1d2-3ba6-45ba-9027-37a5b44caa11_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,2bdcc64e-3211-4a0d-b546-4bc54d7594ad_103
AVAILABLE,463736.8298,2bdeb534-25e7-4a59-9e24-1b0575b50e6f_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,2bf0faba-495b-488f-ba90-81b2f2372a2e_103
AVAILABLE,1800000,2bf22af0-d325-41f4-a299-243bfd5d2e7d_103
AVAILABLE,1471892.233,2bf40b28-aec1-45b8-a832-e2d56b9198bb_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,2c05fe9e-0957-47b0-b183-1d59d2b75dfa_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,2c532d02-4073-4fc4-a54b-46ec124e57da_103
AVAILABLE,1800000,2c546ce1-4719-41ce-bc30-917ca36077b0_103
AVAILABLE,1350000,2c5dad59-546e-4334-a349-11e434a9f8cc_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,2c8f511e-68a9-4c86-a814-73e8842fa5e7_103
AVAILABLE,2100000,2c98710c-0734-4e1d-9ce2-b77aa5202348_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,2ca091e4-b360-4e2e-9059-62833803cdaf_103
AVAILABLE,1800000,2cb6214d-1fa2-4bc4-9773-cf0eca511ef0_103
AVAILABLE,2100629.74,2cbead06-c57a-45bf-8f35-ee62b60c25c8_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,2cc3559c-ab3e-41db-bed3-fb7764bf1ba5_103
AVAILABLE,893854.2605,2cc43536-78fd-4f7f-bb6f-f03156e9c814_103
AVAILABLE,1800000,2cd0174f-3e56-462d-b3dc-da56b37d0b4a_103
AVAILABLE,1493735.259,2cf83697-caad-4b79-b907-1002990c37e9_103
BLOCKED_BY_ECM_POLICY_CAN_TRANSACT,0,2d147a53-7a3a-41af-bb87-0c97eb243d0c_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,2d1ff72c-a635-4647-a61d-f72ab6012fdd_103
AVAILABLE,1494000,2d3def6e-95c6-4878-ae62-177e738ae866_103
AVAILABLE,1800000,2d6de3bd-3275-4ac1-a9cd-49724eb60bbf_103
AVAILABLE,1800000,2d71e013-2faf-4f68-915d-bc2b2e7a35ad_103
AVAILABLE,1494000,2d830fd4-6993-4009-a26c-776f5e4aabc7_103
AVAILABLE,0,2d925ad3-5b5a-4620-98c0-4d44bc4b4077_103
AVAILABLE,1352294.987,2dafa50c-1690-4ca1-aae6-bdfab4f4268d_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,2db9bdda-1945-4fc0-9e9b-d2150174c18e_103
AVAILABLE,1547152.573,2dbe0d5e-6390-4794-bb53-fa9cd6549a02_103
AVAILABLE,1350792.581,2ddff987-1897-4299-a9da-57e3ce80fa42_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,2df5d8e6-b9ed-4b59-b0eb-10b6c10de2a8_103
AVAILABLE,799856.0133,2e048c21-9018-4319-b7dd-4a303b842e39_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,2e20d7ca-94a1-4083-a154-101412dc2020_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,2e389871-be6d-44c2-8605-a514f4f32056_103
AVAILABLE,373512.6629,2ea1c760-385e-4407-9566-5bffbc58086e_103
BLOCKED_BY_ECM_POLICY_CAN_TRANSACT,0,2ea439c5-fa4d-4bbe-8b48-eca8a983ef7b_103
AVAILABLE,1493967.922,2ea9a0a2-4677-482c-97fc-f4ea6dec6c93_103
BLOCKED_BY_ALL_LOANS_CANCELLED,0,2ed13059-39e8-4da4-8a9d-82e3df8dd96a_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,2ed76de2-1ebf-4a3b-a34a-2bb591fa3f74_103
AVAILABLE,1494000,2ee80af4-16ff-42ef-9fb5-601eb5ed51ef_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,2ef1127c-e877-490a-b038-d464f8710fd4_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,2efb53ae-5785-4bb6-b723-28aaacbf7a2a_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,2f03a0ec-65f9-4b2d-ae91-63cd5e98d6e4_103
AVAILABLE,0,2f03a1af-4f79-4598-a7b8-9e7241b29731_103
AVAILABLE,615062.0651,2f089e28-013d-4179-b9a1-b410b75db914_103
BLOCKED_BY_ECM_POLICY_CAN_TRANSACT,0,2f0c262d-3795-4df9-9462-45bfa01c58c9_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,2f4ac5e3-9b12-431c-be5f-2cc7c0636992_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,2f6153c0-53ae-49a0-beac-b39e19b9be4b_103
AVAILABLE,1441700.897,2f6da2e1-7fd4-4726-9362-cbedfc1bb0c5_103
AVAILABLE,2000000,2f848846-8f2a-4492-a81c-94ae969dae5a_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,2f9687dd-627c-42e7-835e-3054fd7e0ed5_103
BLOCKED_BY_ECM_POLICY_CAN_TRANSACT,0,2f983d8c-0a5d-4ee8-ad34-d6e9e5b0f083_103
BLOCKED_BY_FRAUD,0,2fab97dc-8f4f-412a-8e4e-8fbd22cd682b_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,2fc51d34-5d15-404f-8c69-143ae1c3716c_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,2fca6759-16e6-4931-bfc0-66522b515940_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,2fe35508-19ce-4706-b171-62d69d03b21d_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,2fe8b7ab-aab5-4f42-ab6a-257cae08b758_103
AVAILABLE,1650013.126,30075033-1114-4305-8de7-5dda0ddab93f_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,30177445-61fc-4d40-8ebe-0b96757b64d7_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,30600b20-71e7-4ddf-a10f-a22a19b6993d_103
AVAILABLE,1279190.509,30660ead-4435-4da4-a90e-8e8cb9c8ddb5_103
AVAILABLE,166922.33,307f1433-75ab-45e3-8051-9b6a03efae9f_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,30968c55-305e-409c-aebe-20fbd838ac63_103
BLOCKED_BY_ALL_LOANS_CANCELLED,0,30a6ad9d-9426-4356-aa22-342c50bd5819_103
AVAILABLE,78337.89727,30aa2de2-f76a-4f72-bb79-d5c532277d51_103
BLOCKED_BY_CONDONATION,0,30ab0b50-80ac-4955-b0f6-f571fd61e7cd_103
AVAILABLE,1941583.462,30d49066-88d0-4af1-9ed7-e359182b29f9_103
AVAILABLE,1799899.784,30e47120-9ee8-4c4a-9317-6e3b4b78909a_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,30f60dc8-09f7-43e7-a622-62075f227244_103
AVAILABLE,1518100,31027edd-7f85-415e-a5a9-c0d77b89a928_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,31064f60-a897-4efd-be18-02fdfc3bad60_103
AVAILABLE,599943.2729,310d9c61-602b-401a-9c31-a4cd257b8e42_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,31146b4e-f7a7-4d54-85b4-fcdb86afdd42_103
AVAILABLE,1840200,313b41f1-eb3f-4919-b9a3-16af39410f09_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,3164a8df-5375-454f-a538-9b7584d91c00_103
AVAILABLE,2100000,316f5468-2c66-4773-996a-025da810c0fa_103
AVAILABLE,1696302.555,3179ae5b-4133-46b4-9f5f-78a92fa7ea00_103
AVAILABLE,1752853.7,31b4a091-013c-4299-aca2-e41b2a53ee0d_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,31c0a7cf-c0ad-4df4-8255-8032fc2fb04b_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,31e67bce-dd4c-48d3-a18e-00a9905df96c_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,323071b7-1fe3-43bd-97be-8b3db47365ec_103
BLOCKED_BY_DELINQUENCY_THRESHOLD,0,32825a3c-0deb-4b49-a738-9c7225317e40_103
